pupilId,date,count_complete,count_incomplete,customer_month,subscription_end_date
711681,2014-08-10,18.0,3.0,1,2014-08-22
711681,2014-08-11,11.0,1.0,1,2014-08-22
711681,2014-08-12,16.0,2.0,1,2014-08-22
711681,2014-08-13,7.0,3.0,1,2014-08-22
711681,2014-08-14,17.0,0.0,1,2014-08-22
711681,2014-08-15,19.0,3.0,1,2014-08-22
711681,2014-08-20,5.0,1.0,1,2014-08-22
711681,2014-09-25,8.0,1.0,2,2014-10-25
711681,2014-09-28,9.0,1.0,2,2014-10-25
711681,2014-09-30,3.0,1.0,2,2014-10-25
711681,2014-10-07,14.0,1.0,2,2014-10-25
711681,2014-10-11,11.0,0.0,2,2014-10-25
711681,2014-10-14,3.0,1.0,2,2014-10-25
711681,2014-10-18,9.0,2.0,2,2014-10-25
711681,2014-10-20,3.0,2.0,2,2014-10-25
711681,2014-10-22,13.0,1.0,2,2014-10-25
711681,2014-10-23,2.0,0.0,2,2014-10-25
711681,2014-10-27,6.0,0.0,3,2014-11-25
711681,2014-10-28,1.0,1.0,3,2014-11-25
711681,2014-11-02,2.0,1.0,3,2014-11-25
711681,2014-11-08,4.0,0.0,3,2014-11-25
711681,2014-11-09,4.0,0.0,3,2014-11-25
711681,2014-11-10,3.0,0.0,3,2014-11-25
711681,2014-11-11,7.0,1.0,3,2014-11-25
711681,2014-11-14,10.0,1.0,3,2014-11-25
711681,2014-11-15,9.0,0.0,3,2014-11-25
711681,2014-11-18,10.0,0.0,3,2014-11-25
711681,2014-11-19,6.0,0.0,3,2014-11-25
711681,2014-11-23,11.0,1.0,3,2014-11-25
711681,2014-11-29,12.0,0.0,4,2014-12-25
711681,2014-12-04,18.0,3.0,4,2014-12-25
711681,2014-12-06,32.0,0.0,4,2014-12-25
711681,2014-12-13,6.0,1.0,4,2014-12-25
711681,2014-12-16,5.0,1.0,4,2014-12-25
711681,2014-12-17,11.0,0.0,4,2014-12-25
711681,2014-12-18,9.0,0.0,4,2014-12-25
711681,2014-12-20,11.0,1.0,4,2014-12-25
711681,2014-12-22,8.0,1.0,4,2014-12-25
711681,2014-12-23,9.0,1.0,4,2014-12-25
711681,2014-12-24,7.0,0.0,4,2014-12-25
711681,2014-12-25,3.0,1.0,5,2015-01-25
711681,2014-12-28,18.0,1.0,5,2015-01-25
711681,2015-01-01,7.0,2.0,5,2015-01-25
711681,2015-01-03,9.0,0.0,5,2015-01-25
711681,2015-01-09,7.0,0.0,5,2015-01-25
711681,2015-01-11,3.0,1.0,5,2015-01-25
711681,2015-01-24,3.0,0.0,5,2015-01-25
711681,2015-02-03,10.0,0.0,6,2015-02-25
711681,2015-02-14,1.0,0.0,6,2015-02-25
711681,2015-02-15,1.0,2.0,6,2015-02-25
711681,2015-02-16,21.0,5.0,6,2015-02-25
711681,2015-02-18,14.0,6.0,6,2015-02-25
711681,2015-02-19,42.0,0.0,6,2015-02-25
711681,2015-02-20,4.0,0.0,6,2015-02-25
711681,2015-02-23,2.0,0.0,6,2015-02-25
711681,2015-02-28,6.0,1.0,7,2015-03-25
711681,2015-03-01,10.0,1.0,7,2015-03-25
711681,2015-03-07,8.0,0.0,7,2015-03-25
711681,2015-03-10,4.0,0.0,7,2015-03-25
711681,2015-03-14,4.0,1.0,7,2015-03-25
711681,2015-03-21,12.0,0.0,7,2015-03-25
711681,2015-03-22,14.0,1.0,7,2015-03-25
711681,2015-04-02,31.0,0.0,8,2015-04-30
711681,2015-04-03,17.0,2.0,8,2015-04-30
711681,2015-04-04,4.0,1.0,8,2015-04-30
711681,2015-04-05,2.0,1.0,8,2015-04-30
711681,2015-04-07,3.0,0.0,8,2015-04-30
711681,2015-04-08,13.0,0.0,8,2015-04-30
711681,2015-04-10,11.0,0.0,8,2015-04-30
711681,2015-04-11,10.0,0.0,8,2015-04-30
711681,2015-04-13,8.0,2.0,8,2015-04-30
711681,2015-04-17,15.0,0.0,8,2015-04-30
711681,2015-04-29,8.0,0.0,8,2015-04-30
711681,2015-05-07,2.0,0.0,9,2015-05-30
711681,2015-05-08,7.0,0.0,9,2015-05-30
711681,2015-05-12,3.0,0.0,9,2015-05-30
711681,2015-05-16,13.0,0.0,9,2015-05-30
711681,2015-06-04,19.0,1.0,0,
711681,2015-06-07,15.0,2.0,0,
711681,2015-06-08,4.0,1.0,0,
711681,2015-06-10,2.0,0.0,0,
711681,2015-06-14,17.0,0.0,0,
711681,2015-06-15,17.0,0.0,0,
711681,2015-06-17,1.0,1.0,0,
711681,2015-06-24,10.0,3.0,0,
711681,2015-07-23,12.0,0.0,10,2015-08-20
711681,2015-07-24,5.0,1.0,10,2015-08-20
711681,2015-07-26,8.0,1.0,10,2015-08-20
711681,2015-07-27,2.0,0.0,10,2015-08-20
711681,2015-07-28,7.0,0.0,10,2015-08-20
711681,2015-07-29,13.0,0.0,10,2015-08-20
711681,2015-07-30,8.0,1.0,10,2015-08-20
711681,2015-08-01,7.0,1.0,10,2015-08-20
711681,2015-08-02,8.0,0.0,10,2015-08-20
711681,2015-08-03,12.0,0.0,10,2015-08-20
711681,2015-08-04,8.0,0.0,10,2015-08-20
711681,2015-08-05,5.0,0.0,10,2015-08-20
711681,2015-08-06,7.0,0.0,10,2015-08-20
711681,2015-08-07,5.0,0.0,10,2015-08-20
711681,2015-08-08,7.0,0.0,10,2015-08-20
711681,2015-08-10,10.0,1.0,10,2015-08-20
711681,2015-08-13,1.0,2.0,10,2015-08-20
711681,2015-08-14,20.0,1.0,10,2015-08-20
711681,2015-08-16,0.0,1.0,10,2015-08-20
711681,2015-08-17,13.0,0.0,10,2015-08-20
711681,2015-08-18,1.0,1.0,10,2015-08-20
711806,2014-07-16,7.0,0.0,0,
711806,2014-07-17,26.0,0.0,1,2014-08-17
711806,2014-07-18,4.0,0.0,1,2014-08-17
711827,2014-07-21,7.0,0.0,1,2014-08-17
711827,2014-07-24,7.0,0.0,1,2014-08-17
711827,2014-07-26,7.0,0.0,1,2014-08-17
711827,2014-08-03,15.0,0.0,1,2014-08-17
711827,2014-08-08,9.0,0.0,1,2014-08-17
711827,2014-08-09,4.0,0.0,1,2014-08-17
711827,2014-08-12,4.0,1.0,1,2014-08-17
711827,2014-08-16,2.0,1.0,1,2014-08-17
711827,2014-08-23,4.0,0.0,2,2014-09-17
711827,2014-08-24,6.0,0.0,2,2014-09-17
711827,2014-08-25,2.0,0.0,2,2014-09-17
711827,2014-08-27,13.0,0.0,2,2014-09-17
711827,2014-08-30,9.0,0.0,2,2014-09-17
711827,2014-09-08,13.0,0.0,2,2014-09-17
711827,2014-09-22,9.0,0.0,3,2014-10-17
711827,2014-09-28,8.0,0.0,3,2014-10-17
711827,2014-10-02,4.0,0.0,3,2014-10-17
711827,2014-10-04,2.0,0.0,3,2014-10-17
711827,2014-10-05,2.0,0.0,3,2014-10-17
711827,2014-10-19,4.0,0.0,4,2014-11-17
711827,2014-11-16,6.0,0.0,4,2014-11-17
711827,2014-11-20,6.0,0.0,5,2014-12-17
711827,2014-12-10,8.0,0.0,5,2014-12-17
711829,2014-07-23,1.0,0.0,1,2014-08-17
711829,2014-08-02,5.0,1.0,1,2014-08-17
711829,2014-08-04,1.0,1.0,1,2014-08-17
711829,2014-08-09,8.0,0.0,1,2014-08-17
711829,2014-08-14,7.0,0.0,1,2014-08-17
711829,2014-08-16,6.0,0.0,1,2014-08-17
711829,2014-08-20,7.0,0.0,2,2014-09-17
711829,2014-08-23,9.0,0.0,2,2014-09-17
711829,2014-08-25,2.0,1.0,2,2014-09-17
712226,2014-07-18,19.0,0.0,1,2014-08-17
712226,2014-07-19,25.0,0.0,1,2014-08-17
712226,2014-07-20,5.0,0.0,1,2014-08-17
712226,2014-07-21,2.0,0.0,1,2014-08-17
712226,2014-08-01,2.0,0.0,1,2014-08-17
712226,2014-08-10,2.0,0.0,1,2014-08-17
712226,2014-09-18,2.0,0.0,3,2014-10-17
712226,2014-09-20,16.0,0.0,3,2014-10-17
712226,2014-09-21,8.0,0.0,3,2014-10-17
712226,2014-09-22,2.0,0.0,3,2014-10-17
712226,2014-09-24,3.0,0.0,3,2014-10-17
712226,2014-09-27,1.0,0.0,3,2014-10-17
712226,2014-10-10,5.0,0.0,3,2014-10-17
712226,2014-10-11,19.0,0.0,3,2014-10-17
712226,2014-10-13,9.0,0.0,3,2014-10-17
712226,2014-10-15,5.0,0.0,3,2014-10-17
712226,2014-10-23,8.0,0.0,4,2014-11-17
712226,2014-12-04,19.0,0.0,5,2014-12-17
712226,2015-01-11,3.0,0.0,6,2015-01-17
712226,2015-02-26,9.0,0.0,8,2015-03-17
712237,2014-07-27,8.0,0.0,0,
712237,2014-08-04,2.0,0.0,0,
712237,2014-08-15,4.0,0.0,1,2014-09-13
712237,2014-09-22,0.0,1.0,2,2014-10-13
712237,2014-10-03,1.0,1.0,2,2014-10-13
712279,2014-07-29,2.0,0.0,1,2014-08-26
712279,2014-07-31,4.0,0.0,1,2014-08-26
712279,2014-08-03,4.0,0.0,1,2014-08-26
712279,2014-08-08,4.0,0.0,1,2014-08-26
712279,2014-08-17,2.0,0.0,1,2014-08-26
712279,2014-08-25,8.0,0.0,1,2014-08-26
712279,2014-08-30,4.0,0.0,2,2014-09-26
712279,2014-09-03,4.0,0.0,2,2014-09-26
712279,2014-09-05,4.0,0.0,2,2014-09-26
712279,2014-09-09,4.0,0.0,2,2014-09-26
712279,2014-09-16,4.0,0.0,2,2014-09-26
712279,2014-09-18,6.0,0.0,2,2014-09-26
712279,2014-09-23,5.0,0.0,2,2014-09-26
712279,2014-09-30,4.0,0.0,3,2014-10-26
712279,2014-10-02,2.0,0.0,3,2014-10-26
712279,2014-10-07,4.0,0.0,3,2014-10-26
712279,2014-10-10,6.0,0.0,3,2014-10-26
712279,2014-10-13,8.0,0.0,3,2014-10-26
712279,2014-10-18,2.0,0.0,3,2014-10-26
712279,2014-10-20,4.0,0.0,3,2014-10-26
712279,2014-10-26,6.0,0.0,4,2014-11-26
712279,2014-11-04,6.0,0.0,4,2014-11-26
712279,2014-11-07,4.0,0.0,4,2014-11-26
712279,2014-11-11,4.0,0.0,4,2014-11-26
712279,2014-11-13,2.0,0.0,4,2014-11-26
712279,2014-11-19,2.0,0.0,4,2014-11-26
712279,2014-11-24,6.0,0.0,4,2014-11-26
712279,2014-11-26,4.0,0.0,5,2014-12-26
712279,2014-12-02,4.0,0.0,5,2014-12-26
712279,2014-12-05,4.0,0.0,5,2014-12-26
712279,2014-12-15,6.0,0.0,5,2014-12-26
712279,2015-01-02,2.0,0.0,6,2015-01-26
712279,2015-01-06,4.0,0.0,6,2015-01-26
712279,2015-01-11,4.0,0.0,6,2015-01-26
712279,2015-01-14,4.0,0.0,6,2015-01-26
712279,2015-01-21,1.0,0.0,6,2015-01-26
712279,2015-02-04,4.0,0.0,7,2015-02-26
712279,2015-02-07,5.0,0.0,7,2015-02-26
712286,2014-07-20,18.0,0.0,1,2014-08-20
712286,2014-07-21,12.0,0.0,1,2014-08-20
712286,2014-07-22,18.0,0.0,1,2014-08-20
712286,2014-07-23,2.0,0.0,1,2014-08-20
712286,2014-07-24,4.0,0.0,1,2014-08-20
712286,2014-07-30,30.0,0.0,1,2014-08-20
712286,2014-08-19,57.0,0.0,1,2014-08-20
712286,2014-08-24,12.0,0.0,2,2014-09-20
712286,2014-08-25,10.0,0.0,2,2014-09-20
712286,2014-09-28,1.0,0.0,3,2014-10-20
712286,2014-09-29,2.0,0.0,3,2014-10-20
712286,2014-11-23,9.0,0.0,5,2014-12-20
712286,2015-01-08,0.0,2.0,6,2015-01-20
712286,2015-04-26,1.0,2.0,10,2015-05-20
712291,2014-07-19,2.0,0.0,1,2014-08-18
712291,2014-07-23,3.0,0.0,1,2014-08-18
712291,2014-08-11,7.0,0.0,1,2014-08-18
712291,2014-08-12,2.0,0.0,1,2014-08-18
712291,2014-08-14,5.0,0.0,1,2014-08-18
712291,2014-08-20,2.0,0.0,2,2014-09-18
712291,2014-08-23,3.0,0.0,2,2014-09-18
712291,2014-09-01,4.0,0.0,2,2014-09-18
712291,2014-09-04,3.0,0.0,2,2014-09-18
712291,2014-09-06,1.0,0.0,2,2014-09-18
712291,2014-09-07,2.0,0.0,2,2014-09-18
712299,2014-07-19,1.0,0.0,0,
712299,2014-07-20,8.0,0.0,0,
712299,2014-07-22,9.0,0.0,1,2014-08-22
712299,2014-07-31,8.0,0.0,1,2014-08-22
712299,2014-08-06,5.0,0.0,1,2014-08-22
712299,2014-08-14,3.0,0.0,1,2014-08-22
712299,2014-08-25,5.0,0.0,2,2014-09-22
712299,2014-09-07,4.0,0.0,2,2014-09-22
712299,2014-09-12,7.0,0.0,2,2014-09-22
712299,2014-09-13,2.0,0.0,2,2014-09-22
712299,2014-09-22,4.0,0.0,3,2014-10-22
712299,2014-10-27,9.0,0.0,4,2014-11-22
712299,2014-10-29,6.0,0.0,4,2014-11-22
712299,2014-11-03,5.0,0.0,4,2014-11-22
712299,2014-11-11,6.0,0.0,4,2014-11-22
712299,2014-11-14,4.0,0.0,4,2014-11-22
712299,2014-11-25,5.0,0.0,5,2014-12-22
712299,2014-11-30,1.0,0.0,5,2014-12-22
712299,2014-12-07,2.0,0.0,5,2014-12-22
712299,2014-12-08,6.0,0.0,5,2014-12-22
712299,2014-12-11,7.0,0.0,5,2014-12-22
712299,2014-12-29,7.0,0.0,6,2015-01-22
712299,2014-12-31,8.0,0.0,6,2015-01-22
712299,2015-01-01,4.0,0.0,6,2015-01-22
712299,2015-01-04,5.0,0.0,6,2015-01-22
712299,2015-01-27,7.0,0.0,7,2015-02-22
712299,2015-02-01,5.0,0.0,7,2015-02-22
712299,2015-02-08,7.0,0.0,7,2015-02-22
712299,2015-02-13,6.0,0.0,7,2015-02-22
712299,2015-02-15,8.0,0.0,7,2015-02-22
712299,2015-03-03,3.0,0.0,8,2015-03-22
712299,2015-03-04,1.0,0.0,8,2015-03-22
712299,2015-03-06,1.0,0.0,8,2015-03-22
712299,2015-03-17,4.0,0.0,8,2015-03-22
712299,2015-03-19,3.0,0.0,8,2015-03-22
712299,2015-03-24,3.0,0.0,9,2015-04-22
712299,2015-04-02,3.0,0.0,9,2015-04-22
712299,2015-04-06,6.0,0.0,9,2015-04-22
712299,2015-04-08,10.0,0.0,9,2015-04-22
712299,2015-04-09,5.0,0.0,9,2015-04-22
712299,2015-04-11,3.0,0.0,9,2015-04-22
712299,2015-04-12,2.0,0.0,9,2015-04-22
712299,2015-04-27,8.0,0.0,10,2015-05-22
712299,2015-04-28,4.0,0.0,10,2015-05-22
712299,2015-05-10,5.0,0.0,10,2015-05-22
712299,2015-05-13,1.0,0.0,10,2015-05-22
712299,2015-05-19,11.0,0.0,10,2015-05-22
712299,2015-05-28,10.0,0.0,11,2015-06-22
712299,2015-05-29,8.0,0.0,11,2015-06-22
712299,2015-06-01,10.0,0.0,11,2015-06-22
712299,2015-06-20,11.0,0.0,11,2015-06-22
712299,2015-06-28,5.0,0.0,12,2015-07-22
712299,2015-07-12,8.0,0.0,12,2015-07-22
712299,2015-07-30,6.0,0.0,13,2015-08-22
712299,2015-08-10,10.0,0.0,13,2015-08-22
712299,2015-08-11,6.0,0.0,13,2015-08-22
712299,2015-08-12,3.0,0.0,13,2015-08-22
712334,2014-07-20,11.0,0.0,0,
712334,2014-07-21,21.0,0.0,0,
712334,2014-08-10,12.0,0.0,1,2014-09-10
712334,2014-08-11,12.0,0.0,1,2014-09-10
712334,2014-08-13,6.0,0.0,1,2014-09-10
712334,2014-08-30,10.0,0.0,1,2014-09-10
712334,2014-08-31,10.0,0.0,1,2014-09-10
712334,2014-09-01,2.0,0.0,1,2014-09-10
712334,2014-10-05,3.0,0.0,2,2014-10-10
712334,2014-10-06,5.0,0.0,2,2014-10-10
712334,2014-10-12,6.0,1.0,3,2014-11-10
712334,2014-11-09,3.0,1.0,3,2014-11-10
712334,2014-11-22,1.0,0.0,4,2014-12-10
712334,2014-11-30,1.0,0.0,4,2014-12-10
712334,2014-12-07,10.0,0.0,4,2014-12-10
712334,2015-02-01,16.0,0.0,6,2015-02-10
712334,2015-03-08,4.0,0.0,7,2015-03-10
712334,2015-03-22,2.0,0.0,8,2015-04-10
712334,2015-04-12,6.0,0.0,9,2015-05-10
712334,2015-05-04,13.0,0.0,9,2015-05-10
712334,2015-05-30,6.0,0.0,10,2015-06-10
712334,2015-06-07,3.0,0.0,10,2015-06-10
712334,2015-06-13,5.0,0.0,11,2015-07-10
712334,2015-06-17,2.0,1.0,11,2015-07-10
712334,2015-06-28,2.0,1.0,11,2015-07-10
712335,2014-07-19,1.0,0.0,0,
712335,2014-07-24,3.0,0.0,0,
712335,2014-08-01,6.0,2.0,1,2014-08-31
712335,2014-08-11,4.0,0.0,1,2014-08-31
712335,2014-08-17,2.0,0.0,1,2014-08-31
712335,2014-08-26,3.0,0.0,1,2014-08-31
712376,2014-07-22,3.0,0.0,0,
712376,2014-07-23,7.0,0.0,0,
712376,2014-07-28,5.0,0.0,1,2014-08-24
712376,2014-07-29,3.0,0.0,1,2014-08-24
712376,2014-08-05,3.0,0.0,1,2014-08-24
712376,2014-08-06,2.0,0.0,1,2014-08-24
712376,2014-09-01,2.0,0.0,2,2014-09-24
712376,2014-09-02,4.0,0.0,2,2014-09-24
712376,2014-09-05,4.0,0.0,2,2014-09-24
712376,2014-09-08,4.0,0.0,2,2014-09-24
712376,2014-09-09,2.0,0.0,2,2014-09-24
712376,2014-09-15,3.0,0.0,2,2014-09-24
712376,2014-09-16,1.0,0.0,2,2014-09-24
712376,2014-09-20,2.0,0.0,2,2014-09-24
712376,2014-09-23,1.0,0.0,2,2014-09-24
712376,2014-09-24,1.0,0.0,3,2014-10-24
712376,2014-09-26,3.0,0.0,3,2014-10-24
712376,2014-09-29,1.0,0.0,3,2014-10-24
712376,2014-10-04,1.0,0.0,3,2014-10-24
712376,2014-10-06,1.0,0.0,3,2014-10-24
712376,2014-10-08,1.0,0.0,3,2014-10-24
712376,2014-10-13,5.0,0.0,3,2014-10-24
712376,2014-10-14,1.0,0.0,3,2014-10-24
712376,2014-10-28,1.0,0.0,4,2014-11-24
712376,2014-11-03,1.0,0.0,4,2014-11-24
712376,2014-11-04,2.0,0.0,4,2014-11-24
712376,2014-11-10,1.0,0.0,4,2014-11-24
712376,2014-11-11,1.0,0.0,4,2014-11-24
712376,2014-11-17,3.0,0.0,4,2014-11-24
712376,2014-11-18,1.0,0.0,4,2014-11-24
712376,2014-12-01,1.0,0.0,5,2014-12-24
712376,2014-12-02,2.0,0.0,5,2014-12-24
712376,2014-12-08,1.0,0.0,5,2014-12-24
712376,2014-12-09,1.0,0.0,5,2014-12-24
712376,2014-12-23,1.0,0.0,5,2014-12-24
712376,2014-12-30,4.0,0.0,6,2015-01-24
712376,2014-12-31,1.0,0.0,6,2015-01-24
712376,2015-01-02,1.0,0.0,6,2015-01-24
712376,2015-01-06,1.0,0.0,6,2015-01-24
712376,2015-01-17,1.0,0.0,6,2015-01-24
712376,2015-01-18,5.0,0.0,6,2015-01-24
712376,2015-01-24,1.0,0.0,7,2015-02-24
712376,2015-01-25,1.0,0.0,7,2015-02-24
712376,2015-01-31,1.0,0.0,7,2015-02-24
712376,2015-02-01,1.0,0.0,7,2015-02-24
712376,2015-02-08,1.0,0.0,7,2015-02-24
712376,2015-02-09,8.0,0.0,7,2015-02-24
712376,2015-02-13,1.0,0.0,7,2015-02-24
712376,2015-02-22,1.0,0.0,7,2015-02-24
712376,2015-02-23,4.0,0.0,7,2015-02-24
712376,2015-02-25,1.0,0.0,8,2015-03-24
712376,2015-02-28,1.0,0.0,8,2015-03-24
712376,2015-03-02,2.0,0.0,8,2015-03-24
712376,2015-03-07,2.0,0.0,8,2015-03-24
712376,2015-03-10,2.0,0.0,8,2015-03-24
712376,2015-03-14,4.0,0.0,8,2015-03-24
712376,2015-03-15,3.0,0.0,8,2015-03-24
712376,2015-03-16,1.0,0.0,8,2015-03-24
712376,2015-03-21,3.0,0.0,8,2015-03-24
712376,2015-03-22,4.0,0.0,8,2015-03-24
712376,2015-03-24,3.0,0.0,9,2015-04-24
712376,2015-03-28,3.0,0.0,9,2015-04-24
712376,2015-03-29,2.0,0.0,9,2015-04-24
712376,2015-04-01,2.0,0.0,9,2015-04-24
712376,2015-04-03,1.0,0.0,9,2015-04-24
712376,2015-04-04,1.0,0.0,9,2015-04-24
712376,2015-04-08,3.0,0.0,9,2015-04-24
712376,2015-04-09,2.0,0.0,9,2015-04-24
712376,2015-04-11,1.0,0.0,9,2015-04-24
712376,2015-04-13,2.0,0.0,9,2015-04-24
712376,2015-04-14,1.0,0.0,9,2015-04-24
712376,2015-04-19,2.0,0.0,9,2015-04-24
712376,2015-04-20,3.0,0.0,9,2015-04-24
712376,2015-04-25,2.0,0.0,10,2015-05-24
712376,2015-04-27,2.0,0.0,10,2015-05-24
712376,2015-04-28,2.0,0.0,10,2015-05-24
712376,2015-05-06,1.0,1.0,10,2015-05-24
712376,2015-05-22,4.0,1.0,10,2015-05-24
712376,2015-05-25,2.0,0.0,11,2015-06-24
712376,2015-06-17,3.0,0.0,11,2015-06-24
712376,2015-06-20,2.0,0.0,11,2015-06-24
712376,2015-06-22,3.0,0.0,11,2015-06-24
712376,2015-07-12,1.0,0.0,12,2015-07-24
712376,2015-07-13,1.0,0.0,12,2015-07-24
712376,2015-07-26,1.0,0.0,13,2015-08-24
712376,2015-07-28,3.0,0.0,13,2015-08-24
712376,2015-08-27,1.0,2.0,14,2015-09-24
712376,2015-08-28,1.0,0.0,14,2015-09-24
712376,2015-09-19,1.0,0.0,14,2015-09-24
712389,2014-07-28,8.0,0.0,1,2014-08-28
712389,2014-07-30,2.0,0.0,1,2014-08-28
712432,2014-07-24,6.0,0.0,0,
712432,2014-07-28,1.0,0.0,0,
712432,2014-07-29,2.0,0.0,0,
712432,2014-07-30,1.0,0.0,0,
712432,2014-08-10,3.0,0.0,1,2014-09-10
712432,2014-08-11,2.0,0.0,1,2014-09-10
712432,2014-08-12,1.0,0.0,1,2014-09-10
712432,2014-08-21,3.0,0.0,1,2014-09-10
712432,2014-08-24,1.0,0.0,1,2014-09-10
712432,2014-08-26,1.0,0.0,1,2014-09-10
712432,2014-08-27,1.0,0.0,1,2014-09-10
712432,2014-09-01,5.0,0.0,1,2014-09-10
712432,2014-09-02,3.0,0.0,1,2014-09-10
712432,2014-09-09,0.0,1.0,1,2014-09-10
712445,2014-07-22,1.0,0.0,1,2014-08-21
712445,2014-07-25,2.0,0.0,1,2014-08-21
712445,2014-08-28,1.0,0.0,2,2014-09-21
712519,2014-07-21,3.0,0.0,0,
712519,2014-08-16,6.0,0.0,0,
712519,2014-08-17,6.0,0.0,0,
712519,2014-08-18,10.0,0.0,0,
712519,2014-08-19,1.0,0.0,0,
712519,2014-08-20,3.0,0.0,0,
712519,2014-08-21,5.0,0.0,0,
712519,2014-08-23,3.0,0.0,0,
712519,2014-08-26,3.0,0.0,0,
712519,2014-08-28,7.0,0.0,0,
712519,2014-09-01,2.0,0.0,0,
712519,2014-09-03,4.0,0.0,0,
712519,2014-09-04,4.0,0.0,0,
712519,2014-09-05,2.0,0.0,0,
712519,2014-09-06,3.0,0.0,0,
712519,2014-09-07,3.0,0.0,0,
712519,2014-09-08,2.0,0.0,0,
712519,2014-09-09,3.0,0.0,0,
712519,2014-09-10,1.0,0.0,0,
712519,2014-09-13,1.0,0.0,0,
712519,2014-09-14,4.0,0.0,0,
712519,2014-09-15,6.0,0.0,0,
712519,2014-09-16,2.0,0.0,0,
712519,2014-09-17,3.0,0.0,0,
712519,2014-09-20,2.0,0.0,0,
712519,2014-09-21,2.0,0.0,0,
712519,2014-09-22,5.0,0.0,0,
712519,2014-09-23,11.0,0.0,0,
712519,2014-09-24,7.0,0.0,0,
712519,2014-09-26,2.0,0.0,0,
712519,2014-09-28,10.0,2.0,0,
712519,2014-09-29,7.0,0.0,0,
712519,2014-10-01,5.0,0.0,0,
712519,2014-10-04,5.0,0.0,0,
712519,2014-10-05,6.0,0.0,0,
712519,2014-10-06,7.0,0.0,0,
712519,2014-10-07,3.0,0.0,0,
712519,2014-10-08,6.0,0.0,0,
712519,2014-10-09,2.0,0.0,0,
712519,2014-10-12,10.0,0.0,0,
712519,2014-10-13,5.0,0.0,0,
712519,2014-10-15,3.0,0.0,0,
712519,2014-10-17,3.0,0.0,0,
712519,2014-10-18,4.0,0.0,0,
712519,2014-10-20,2.0,0.0,0,
712519,2014-10-21,3.0,0.0,0,
712519,2014-10-23,7.0,0.0,0,
712519,2014-10-27,5.0,0.0,0,
712519,2014-10-28,4.0,0.0,0,
712519,2014-10-29,4.0,0.0,0,
712519,2014-10-30,3.0,0.0,0,
712519,2014-11-02,2.0,0.0,0,
712519,2014-11-03,2.0,0.0,0,
712519,2014-11-04,4.0,0.0,0,
712519,2014-11-05,4.0,0.0,0,
712519,2014-11-08,5.0,0.0,0,
712519,2014-11-11,2.0,0.0,0,
712519,2014-11-13,2.0,0.0,0,
712519,2014-11-15,7.0,0.0,0,
712519,2014-11-16,5.0,0.0,0,
712519,2014-11-18,2.0,0.0,0,
712519,2014-11-20,4.0,0.0,0,
712519,2014-11-22,7.0,0.0,0,
712519,2014-11-23,3.0,0.0,0,
712519,2014-11-24,1.0,0.0,0,
712519,2014-11-25,4.0,0.0,0,
712519,2014-11-26,3.0,0.0,0,
712519,2014-12-01,2.0,0.0,0,
712519,2014-12-02,4.0,0.0,0,
712519,2014-12-03,4.0,0.0,0,
712519,2014-12-04,9.0,0.0,0,
712519,2014-12-13,4.0,0.0,0,
712519,2014-12-14,5.0,0.0,0,
712519,2014-12-22,7.0,0.0,0,
712519,2014-12-29,2.0,0.0,0,
712519,2014-12-31,2.0,0.0,0,
712519,2015-01-01,3.0,0.0,0,
712519,2015-01-02,5.0,0.0,0,
712519,2015-01-04,5.0,0.0,0,
712519,2015-01-05,4.0,0.0,0,
712519,2015-01-07,3.0,0.0,0,
712519,2015-01-10,4.0,0.0,0,
712519,2015-01-11,2.0,0.0,0,
712519,2015-01-12,3.0,0.0,0,
712519,2015-01-13,3.0,0.0,0,
712519,2015-01-17,4.0,0.0,0,
712519,2015-01-18,2.0,0.0,0,
712519,2015-01-20,3.0,0.0,0,
712519,2015-01-21,5.0,0.0,0,
712519,2015-01-24,3.0,0.0,0,
712519,2015-01-25,2.0,0.0,0,
712519,2015-01-26,4.0,0.0,0,
712519,2015-01-27,4.0,2.0,0,
712519,2015-01-28,2.0,0.0,0,
712519,2015-01-29,6.0,0.0,0,
712519,2015-01-31,4.0,0.0,0,
712519,2015-02-02,4.0,0.0,0,
712519,2015-02-03,3.0,0.0,0,
712519,2015-02-04,2.0,0.0,0,
712519,2015-02-07,3.0,0.0,0,
712519,2015-02-09,3.0,0.0,0,
712519,2015-02-10,3.0,0.0,0,
712519,2015-02-17,2.0,0.0,0,
712519,2015-02-18,2.0,0.0,0,
712519,2015-02-19,3.0,0.0,0,
712519,2015-02-20,3.0,0.0,0,
712519,2015-02-21,4.0,0.0,0,
712519,2015-02-23,3.0,0.0,0,
712519,2015-02-25,3.0,2.0,0,
712519,2015-02-28,6.0,0.0,0,
712519,2015-03-01,3.0,0.0,0,
712519,2015-03-02,4.0,0.0,0,
712519,2015-03-08,5.0,0.0,0,
712519,2015-03-10,2.0,0.0,0,
712519,2015-03-11,3.0,0.0,0,
712519,2015-03-15,3.0,0.0,0,
712519,2015-03-16,4.0,0.0,0,
712519,2015-03-17,2.0,1.0,0,
712519,2015-03-18,2.0,1.0,0,
712519,2015-03-23,4.0,0.0,0,
712519,2015-03-24,6.0,0.0,0,
712519,2015-03-29,5.0,0.0,0,
712519,2015-03-31,5.0,0.0,0,
712519,2015-04-02,3.0,0.0,0,
712519,2015-04-05,1.0,0.0,0,
